Brand,Model,Year,Kilometres_Driven,Fuel_Type,Transmission,Owner_Count,Engine_CC,Mileage_kmpl,Selling_Price
Maruti,Swift,2014,100000.0,Diesel,Manual,1,1248.0,23.4,511000.0
Hyundai,i20,2014,91000.0,Diesel,Manual,1,1396.0,22.54,451000.0
Hyundai,i10,2009,100000.0,Petrol,Manual,1,1197.0,20.36,170000.0
Maruti,Swift,2013,120000.0,Diesel,Manual,2,1248.0,23.4,450000.0
Honda,City,2011,90000.0,Petrol,Manual,2,1497.0,17.0,375000.0
Maruti,Alto,2016,60000.0,Petrol,Manual,2,796.0,22.74,305000.0
Renault,KWID,2016,51500.0,Petrol,Manual,1,799.0,25.17,315000.0
Chevrolet,Sail,2016,60000.0,Diesel,Manual,2,1248.0,22.1,250000.0
Ford,Figo,2012,104500.0,Diesel,Manual,2,1399.0,20.0,200000.0
Ford,EcoSport,2018,30000.0,Diesel,Manual,1,1498.0,23.0,950000.0
Renault,Duster,2012,120000.0,Diesel,Manual,3,1461.0,19.01,400000.0
Maruti,Swift,2014,100000.0,Diesel,Manual,2,1248.0,22.9,509999.0
Honda,Civic,2008,90000.0,Petrol,Manual,3,1799.0,13.5,375000.0
Maruti,Wagon,2005,150000.0,Petrol,Manual,3,998.0,18.9,150000.0
Maruti,Wagon,2006,60000.0,Petrol,Automatic,1,998.0,18.9,75000.0
Hyundai,Verna,2015,50000.0,Petrol,Manual,2,1396.0,17.43,465000.0
Hyundai,Grand,2019,10000.0,Diesel,Manual,1,1186.0,24.0,700000.0
Mahindra,Scorpio,2015,120000.0,Diesel,Manual,3,1997.0,15.4,950000.0
Hyundai,i20,2017,40000.0,Petrol,Manual,1,1197.0,18.6,610000.0
Hyundai,Santro,2004,120000.0,Petrol,Manual,2,1197.0,19.81,60000.0
Maruti,Alto,2014,50000.0,Petrol,Manual,1,796.0,22.74,235000.0
Maruti,Eeco,2017,90000.0,Petrol,Manual,1,1196.0,15.37,330000.0
Nissan,Terrano,2014,90000.0,Diesel,Manual,1,1461.0,20.45,472000.0
Maruti,Swift,2019,10000.0,Petrol,Manual,1,1197.0,21.21,585000.0
Mahindra,Supro,2018,10000.0,Diesel,Manual,1,909.0,23.5,500000.0
Maruti,Alto,2019,27000.0,Petrol,Manual,1,998.0,23.95,360000.0
Maruti,Swift,2016,70000.0,Diesel,Manual,1,1248.0,26.59,649000.0
Maruti,Omni,2017,50000.0,Petrol,Manual,1,796.0,16.8,200000.0
Maruti,Swift,2008,60000.0,Petrol,Manual,1,1197.0,21.21,240000.0
Hyundai,Grand,2014,110000.0,Diesel,Manual,1,1120.0,24.0,400000.0
Maruti,Celerio,2015,100000.0,Diesel,Manual,2,793.0,27.62,250000.0
Mahindra,Marazzo,2018,50000.0,Diesel,Manual,1,1497.0,17.3,1200000.0
Maruti,Swift,2009,105000.0,Diesel,Manual,2,1248.0,17.8,250000.0
Toyota,Innova,2013,110000.0,Diesel,Manual,1,2494.0,12.99,819999.0
Mahindra,XUV500,2014,60000.0,Diesel,Manual,2,2179.0,15.1,800000.0
Ford,Ecosport,2013,49102.0,Petrol,Manual,2,999.0,18.88,429000.0
Hyundai,Santro,2010,60000.0,Petrol,Manual,3,1086.0,17.92,150000.0
Maruti,Swift,2010,120000.0,Diesel,Manual,2,1197.0,21.21,315000.0
Chevrolet,Beat,2012,90000.0,Diesel,Manual,1,936.0,25.44,170000.0
Honda,Brio,2014,33033.0,Petrol,Manual,1,1198.0,19.4,335000.0
Hyundai,Grand,2015,63063.0,Petrol,Automatic,1,1197.0,18.9,465000.0
Renault,Duster,2013,81000.0,Diesel,Manual,2,1461.0,19.01,360000.0
Hyundai,Xcent,2018,80000.0,Diesel,Manual,1,1186.0,25.4,570000.0
Renault,Duster,2012,105000.0,Diesel,Manual,2,1461.0,19.01,350000.0
Mahindra,Ingenio,2017,60000.0,Diesel,Manual,1,2179.0,15.96,600000.0
Maruti,Ertiga,2017,227000.0,Petrol,Manual,1,1373.0,17.5,700000.0
Renault,Duster,2012,100000.0,Diesel,Manual,2,1461.0,19.01,375000.0
Maruti,Eeco,2019,60000.0,CNG,Manual,1,1196.0,21.94,450000.0
Hyundai,i20,2013,70000.0,Diesel,Manual,3,1396.0,21.9,325000.0
Volkswagen,Vento,2011,120000.0,Diesel,Manual,3,1598.0,20.54,260000.0
Maruti,Alto,2009,80000.0,Petrol,Manual,3,796.0,19.7,130000.0
Tata,New,2008,120000.0,Diesel,Manual,4,2179.0,11.57,150000.0
Hyundai,Santro,2014,40000.0,Petrol,Manual,1,1086.0,17.92,220000.0
Hyundai,i10,2014,53000.0,Petrol,Manual,1,1197.0,20.36,275000.0
Maruti,Swift,2017,60000.0,Diesel,Manual,1,1248.0,25.2,455000.0
Hyundai,i20,2017,30000.0,Petrol,Manual,1,1197.0,18.6,570000.0
Volkswagen,Vento,2013,100000.0,Diesel,Manual,3,1598.0,20.54,330000.0
Toyota,Innova,2018,70000.0,Diesel,Manual,1,2393.0,13.68,1576000.0
Maruti,Ertiga,2012,98000.0,Diesel,Manual,4,1248.0,20.77,450000.0
Hyundai,EON,2014,60000.0,Petrol,Manual,1,814.0,21.1,250000.0
Hyundai,i10,2010,80000.0,Petrol,Manual,3,1197.0,20.36,165000.0
Mahindra,Ssangyong,2013,117000.0,Diesel,Automatic,1,2696.0,11.18,800000.0
Honda,Jazz,2018,8576.0,Petrol,Manual,1,1199.0,18.7,680000.0
Tata,Tigor,2017,19723.0,Petrol,Automatic,1,1199.0,20.3,525000.0
Honda,City,2016,21446.0,Petrol,Manual,1,1497.0,16.8,825000.0
Maruti,S-Cross,2017,52289.0,Diesel,Manual,1,1248.0,25.1,750000.0
Mahindra,Scorpio,2017,52236.0,Diesel,Manual,1,2179.0,15.4,950000.0
Mahindra,Scorpio,2017,54470.0,Diesel,Manual,1,2179.0,15.4,950000.0
Hyundai,i20,2017,25471.0,Diesel,Manual,1,1396.0,21.9,675000.0
Tata,Tiago,2019,33928.0,Petrol,Manual,1,1199.0,23.84,490000.0
Mahindra,TUV,2018,59736.0,Diesel,Manual,1,1493.0,18.49,775000.0
Honda,City,2009,54290.0,Petrol,Manual,1,1497.0,17.0,350000.0
Honda,Brio,2016,2118.0,Petrol,Manual,1,1198.0,19.4,475000.0
Mahindra,Scorpio,2017,61379.0,Diesel,Manual,1,2179.0,15.4,950000.0
Honda,City,2010,58544.0,Petrol,Manual,2,1497.0,17.4,350000.0
Maruti,Wagon,2016,74381.0,Petrol,Manual,1,998.0,21.79,400000.0
Maruti,800,2001,35000.0,Petrol,Manual,3,796.0,16.1,75000.0
Ford,Ecosport,2017,63982.0,Diesel,Manual,1,1498.0,22.7,850000.0
Maruti,Wagon,2008,65000.0,Petrol,Manual,2,998.0,18.9,175000.0
Mahindra,Bolero,2014,74000.0,Diesel,Manual,1,2523.0,15.96,570000.0
Renault,Duster,2013,56429.0,Diesel,Manual,2,1461.0,19.01,525000.0
Hyundai,i10,2012,56000.0,Petrol,Manual,1,1197.0,20.36,270000.0
Hyundai,Santro,2019,19500.0,Petrol,Manual,1,1086.0,20.3,434999.0
Hyundai,i20,2015,30000.0,Petrol,Manual,1,1197.0,18.6,495000.0
Hyundai,i20,2016,53000.0,Diesel,Manual,1,1396.0,22.54,575000.0
Hyundai,Xcent,2017,5000.0,Petrol,Manual,1,1197.0,20.14,600000.0
Hyundai,Verna,2015,25000.0,Petrol,Manual,1,1591.0,17.01,700000.0
Honda,City,2014,72000.0,Diesel,Manual,1,1498.0,26.0,560000.0
Maruti,Swift,2016,72000.0,Diesel,Manual,1,1197.0,21.21,565000.0
Mahindra,Bolero,2005,80000.0,Diesel,Manual,1,2523.0,13.6,250000.0
Skoda,Rapid,2013,29000.0,Petrol,Manual,2,1598.0,15.0,409999.0
Nissan,Terrano,2016,56832.0,Diesel,Manual,1,1461.0,19.87,495000.0
Hyundai,Elite,2014,30528.0,Petrol,Manual,1,1197.0,18.6,470000.0
Honda,Amaze,2013,65285.0,Diesel,Manual,1,1498.0,24.7,350000.0
Toyota,Innova,2020,20102.0,Diesel,Manual,1,2393.0,13.68,1560000.0
Honda,Jazz,2015,43000.0,Petrol,Manual,1,1199.0,18.7,480000.0
Toyota,Etios,2013,52380.0,Diesel,Manual,1,1364.0,23.59,270000.0
Mahindra,Bolero,2018,74250.0,Diesel,Manual,1,1498.0,21.0,660000.0
Maruti,Ignis,2017,57247.0,Petrol,Automatic,1,1197.0,20.89,490000.0
Maruti,Vitara,2017,52000.0,Diesel,Manual,1,1248.0,24.3,800000.0
Nissan,Sunny,2011,47000.0,Petrol,Manual,2,1498.0,16.95,350000.0
Ford,Fiesta,2011,80000.0,Diesel,Manual,3,1399.0,17.8,170000.0
Tata,Indica,2011,85000.0,Diesel,Manual,2,1248.0,18.0,125000.0
Maruti,Swift,2012,100000.0,Diesel,Manual,1,1248.0,19.3,400000.0
Nissan,Sunny,2011,110000.0,Petrol,Manual,1,1498.0,16.95,250000.0
Fiat,Linea,2010,178000.0,Diesel,Manual,2,1248.0,20.4,190000.0
Maruti,Alto,2010,120000.0,Petrol,Manual,3,796.0,19.7,125000.0
Jeep,Compass,2017,70000.0,Diesel,Manual,1,1956.0,16.3,1950000.0
Audi,Q5,2011,120000.0,Diesel,Automatic,1,1968.0,12.8,1300000.0
Toyota,Innova,2010,155000.0,Diesel,Manual,3,2494.0,12.8,786000.0
Maruti,Wagon,2015,30000.0,Petrol,Manual,1,998.0,20.51,335000.0
Maruti,Wagon,2009,60000.0,Petrol,Manual,3,1061.0,18.9,114999.0
Volkswagen,Polo,2012,70000.0,Diesel,Manual,4,1199.0,22.07,229999.0
Hyundai,i20,2017,40000.0,Diesel,Manual,1,1396.0,22.54,731000.0
Hyundai,Verna,2012,120000.0,Diesel,Manual,1,1582.0,22.32,395000.0
Maruti,Swift,2015,120000.0,Diesel,Manual,1,1248.0,26.59,500000.0
Hyundai,EON,2014,50000.0,Petrol,Manual,3,814.0,21.1,220000.0
Ford,Figo,2013,100000.0,Diesel,Manual,1,1399.0,20.0,240000.0
Hyundai,i20,2010,120000.0,Diesel,Manual,3,1396.0,23.0,215000.0
Maruti,Swift,2012,90000.0,Diesel,Manual,2,1248.0,22.9,400000.0
Maruti,Zen,2012,90000.0,Petrol,Manual,1,998.0,19.0,191000.0
Mahindra,Xylo,2013,100000.0,Diesel,Manual,2,2498.0,14.0,351000.0
Tata,Nano,2015,20000.0,Petrol,Automatic,1,624.0,21.9,250000.0
Hyundai,Verna,2009,90000.0,Diesel,Manual,2,1493.0,18.1,210000.0
Toyota,Etios,2011,120000.0,Petrol,Manual,3,1496.0,17.6,300000.0
Ford,Figo,2017,35000.0,Diesel,Manual,1,1498.0,25.83,700000.0
Hyundai,Sonata,2010,120000.0,Diesel,Manual,2,1991.0,11.8,500000.0
Maruti,800,2002,120000.0,Petrol,Manual,1,796.0,16.1,120000.0
Hyundai,Elite,2019,10000.0,Diesel,Manual,1,1396.0,22.54,850000.0
Mahindra,Jeep,1994,100000.0,Diesel,Manual,2,2179.0,15.96,120000.0
Honda,WR-V,2017,65000.0,Diesel,Manual,2,1498.0,25.5,770000.0
Honda,Civic,2007,90000.0,Petrol,Manual,3,1799.0,13.5,245000.0
Maruti,Alto,2012,90000.0,Petrol,Manual,1,998.0,20.92,250000.0
Hyundai,i20,2016,42323.0,Diesel,Manual,1,1396.0,21.19,651000.0
Honda,City,2013,42462.0,Petrol,Manual,1,1497.0,16.8,480000.0
Maruti,Swift,2015,54723.0,Diesel,Manual,1,1248.0,25.2,470000.0
Honda,Jazz,2016,30000.0,Diesel,Manual,1,1498.0,27.3,500000.0
BMW,X1,2011,42545.0,Diesel,Automatic,1,1998.0,19.62,1075000.0
Maruti,S-Cross,2016,32000.0,Diesel,Manual,1,1248.0,25.1,690000.0
Maruti,Swift,2017,41232.0,Diesel,Manual,1,1197.0,21.21,589000.0
Maruti,Swift,2017,41232.0,Diesel,Manual,1,1197.0,21.21,589000.0
Maruti,Ignis,2018,20375.0,Petrol,Manual,1,1197.0,20.89,480000.0
Maruti,Swift,2013,43978.0,Diesel,Manual,2,1248.0,28.4,450000.0
Maruti,Vitara,2018,50000.0,Diesel,Manual,1,1248.0,24.3,770000.0
Mahindra,Bolero,2015,40200.0,Diesel,Manual,1,1498.0,21.0,445000.0
Hyundai,i20,2018,30000.0,Petrol,Manual,1,1197.0,18.6,700000.0
Maruti,Ertiga,2014,90000.0,Diesel,Manual,1,1248.0,20.77,560000.0
Ford,Ecosport,2013,48000.0,Diesel,Manual,2,1498.0,21.7,475000.0
Honda,Amaze,2014,27233.0,Diesel,Manual,1,1498.0,27.4,465000.0
Maruti,Swift,2017,28832.0,Diesel,Manual,1,1248.0,23.4,520000.0
Tata,Manza,2011,35000.0,Petrol,Manual,1,1368.0,15.0,225000.0
Maruti,Ertiga,2015,35000.0,Petrol,Manual,1,1373.0,16.02,700000.0
Maruti,Vitara,2017,40000.0,Diesel,Manual,1,1248.0,24.3,780000.0
Honda,City,2006,80000.0,Petrol,Manual,2,1497.0,17.7,93150.0
Mahindra,Quanto,2016,30000.0,Diesel,Manual,2,1493.0,17.21,403000.0
Hyundai,i10,2009,50000.0,Petrol,Manual,2,1086.0,19.81,229999.0
Maruti,Swift,2016,40000.0,Diesel,Manual,2,1248.0,26.59,525000.0
Maruti,Ertiga,2014,25000.0,Petrol,Manual,1,1373.0,16.02,560000.0
Mahindra,XUV500,2020,120000.0,Diesel,Manual,1,2179.0,15.1,830000.0
Maruti,Ritz,2011,60000.0,Diesel,Manual,2,1248.0,21.1,250000.0
Mahindra,Bolero,2014,110000.0,Diesel,Manual,1,2523.0,15.96,450000.0
Mahindra,Scorpio,2016,67000.0,Diesel,Manual,1,1997.0,15.4,745000.0
Ford,Figo,2010,50000.0,Diesel,Manual,2,1399.0,20.0,144000.0
Maruti,Zen,2008,40000.0,Petrol,Manual,1,1061.0,18.2,120000.0
Tata,New,2008,120000.0,Diesel,Manual,2,2179.0,11.57,300000.0
Maruti,800,1999,100000.0,Petrol,Manual,1,796.0,16.1,52000.0
Mahindra,Scorpio,2003,98000.0,Diesel,Manual,1,2179.0,10.5,300000.0
Mahindra,Bolero,2009,150000.0,Diesel,Manual,2,2523.0,13.6,270000.0
Chevrolet,Sail,2014,38000.0,Diesel,Manual,1,1248.0,22.1,260000.0
Toyota,Etios,2015,120000.0,Diesel,Manual,1,1364.0,23.59,475000.0
Ford,Figo,2011,103000.0,Diesel,Manual,3,1399.0,20.0,302000.0
Maruti,800,1994,60000.0,Petrol,Manual,1,796.0,16.1,45000.0
Maruti,Vitara,2017,80000.0,Diesel,Manual,1,1248.0,24.3,775000.0
Maruti,Ertiga,2015,50000.0,Diesel,Manual,1,1248.0,20.77,700000.0
Maruti,Swift,2014,90000.0,Diesel,Manual,1,1248.0,25.2,530000.0
Tata,Nexon,2017,70000.0,Diesel,Manual,1,1497.0,21.5,869999.0
Hyundai,Elantra,2006,110000.0,Diesel,Manual,4,1991.0,14.9,155000.0
Tata,Tiago,2019,30000.0,Petrol,Automatic,1,1199.0,23.84,550000.0
Maruti,Swift,2016,80000.0,Diesel,Manual,2,1248.0,26.59,600000.0
Maruti,Swift,2012,110000.0,Diesel,Manual,2,1248.0,19.3,430000.0
Tata,Manza,2010,120000.0,Diesel,Manual,1,1248.0,18.8,246000.0
Maruti,Zen,2003,120000.0,Petrol,Manual,3,993.0,17.3,120000.0
Hyundai,i20,2014,70000.0,Petrol,Manual,2,1197.0,18.6,565000.0
Hyundai,Elite,2018,60000.0,Diesel,Manual,1,1396.0,22.54,850000.0
Maruti,Alto,2006,90000.0,Petrol,Manual,1,796.0,19.7,160000.0
Fiat,Linea,2014,142500.0,Diesel,Manual,1,1248.0,19.5,325000.0
Mahindra,Scorpio,2011,90000.0,Diesel,Manual,3,2179.0,12.05,450000.0
Hyundai,i10,2015,50000.0,Petrol,Manual,1,1086.0,19.81,310000.0
Honda,Amaze,2013,90000.0,Diesel,Manual,3,1498.0,25.8,250000.0
Maruti,Swift,2015,115000.0,Diesel,Manual,2,1248.0,26.59,420000.0
Hyundai,i20,2013,150000.0,Petrol,Automatic,2,1396.0,15.0,330000.0
Maruti,Swift,2015,68000.0,Petrol,Manual,2,1197.0,20.4,405000.0
Mahindra,Bolero,2013,90000.0,Diesel,Manual,2,2523.0,15.96,400000.0
Honda,City,2010,110000.0,Petrol,Automatic,3,1497.0,15.6,409999.0
Mahindra,Bolero,2013,70000.0,Diesel,Manual,2,2523.0,15.96,500000.0
Mahindra,XUV500,2011,80000.0,Diesel,Manual,3,2179.0,15.1,590000.0
Hyundai,Santro,2006,118000.0,Petrol,Manual,1,1197.0,19.81,80000.0
Hyundai,i10,2007,100000.0,Petrol,Manual,2,1086.0,19.81,135000.0
Maruti,Wagon,2004,70000.0,Petrol,Manual,2,998.0,18.9,70000.0
Maruti,800,2004,77000.0,Petrol,Manual,3,796.0,16.1,45000.0
Maruti,Swift,2018,35500.0,Diesel,Manual,1,1248.0,28.4,650000.0
Maruti,Wagon,2018,17500.0,Petrol,Manual,1,998.0,20.51,400000.0
Maruti,Alto,2017,27000.0,Petrol,Manual,1,998.0,23.95,350000.0
Hyundai,Grand,2017,60000.0,Diesel,Manual,1,1186.0,24.0,550000.0
Maruti,Wagon,2016,25000.0,Petrol,Manual,1,998.0,20.51,350000.0
Maruti,Swift,2015,80000.0,Diesel,Manual,1,1248.0,26.59,459999.0
Maruti,Alto,2012,60000.0,Petrol,Manual,2,796.0,19.7,185000.0
Volkswagen,Polo,2013,38000.0,Diesel,Manual,1,1199.0,22.07,550000.0
Maruti,Wagon,2012,100000.0,LPG,Manual,2,998.0,26.2,300000.0
Maruti,Omni,2012,60000.0,Petrol,Manual,3,1197.0,21.21,175000.0
Toyota,Innova,2011,110000.0,Diesel,Manual,1,2494.0,12.8,900000.0
Honda,BR-V,2016,92000.0,Diesel,Manual,1,1498.0,21.9,900000.0
Mahindra,Bolero,2012,180000.0,Diesel,Manual,3,2523.0,15.96,550000.0
Maruti,Baleno,2018,10000.0,Petrol,Manual,1,1197.0,21.4,625000.0
Maruti,Alto,2017,35000.0,Petrol,Manual,2,796.0,24.7,310000.0
Maruti,Swift,2017,35000.0,Diesel,Manual,1,1248.0,28.4,500000.0
Hyundai,Grand,2016,23000.0,Diesel,Manual,1,1120.0,24.0,610000.0
Tata,Indigo,2012,150000.0,Diesel,Manual,3,1396.0,19.09,150000.0
Hyundai,Xcent,2015,70000.0,Diesel,Manual,1,1120.0,24.4,480000.0
Hyundai,i20,2017,40000.0,Petrol,Manual,1,1197.0,18.6,650000.0
Hyundai,i20,2012,100000.0,Diesel,Manual,2,1396.0,21.9,290000.0
Maruti,Alto,2017,50000.0,Petrol,Manual,2,796.0,24.7,300000.0
Maruti,Swift,2010,120000.0,Diesel,Manual,4,1248.0,19.3,270000.0
Hyundai,Xcent,2015,60000.0,Diesel,Manual,2,1120.0,24.4,400000.0
Maruti,Alto,2015,28000.0,Petrol,Manual,2,796.0,22.74,280000.0
Maruti,Swift,2009,60000.0,Petrol,Manual,3,1298.0,17.5,250000.0
Maruti,Swift,2012,80000.0,Diesel,Manual,2,1248.0,19.3,495000.0
Ford,Endeavour,2018,12000.0,Diesel,Automatic,1,3198.0,10.91,3250000.0
Honda,Amaze,2019,4500.0,Petrol,Manual,1,1199.0,19.5,700000.0
Tata,Indigo,2013,70000.0,Diesel,Manual,1,1396.0,25.0,310000.0
Renault,Duster,2017,120000.0,Diesel,Manual,1,1461.0,19.87,650000.0
Honda,Jazz,2015,80000.0,Petrol,Automatic,1,1199.0,19.0,600000.0
Tata,New,2009,150000.0,Diesel,Manual,4,2179.0,11.57,150000.0
Mahindra,Renault,2009,120000.0,Petrol,Manual,1,1390.0,15.7,135000.0
Maruti,Swift,2014,50000.0,Diesel,Manual,1,1248.0,23.4,650000.0
Honda,City,2012,83000.0,Petrol,Manual,1,1497.0,16.8,550000.0
Maruti,Swift,2017,20000.0,Diesel,Manual,1,1248.0,28.4,650000.0
Toyota,Fortuner,2018,49000.0,Diesel,Automatic,1,2755.0,12.9,2900000.0
Honda,Brio,2017,6750.0,Petrol,Manual,1,1198.0,18.5,450000.0
Maruti,Ciaz,2015,26000.0,Petrol,Manual,1,1373.0,20.73,650000.0
Hyundai,Grand,2017,52000.0,Petrol,Manual,1,1197.0,17.0,430000.0
Hyundai,Creta,2017,51000.0,Diesel,Automatic,1,1582.0,17.01,1143000.0
Maruti,Swift,2019,20000.0,Petrol,Automatic,1,1197.0,22.0,700000.0
Maruti,Ritz,2011,18500.0,Petrol,Manual,1,1197.0,18.5,229999.0
Mahindra,TUV,2017,142000.0,Diesel,Manual,1,1493.0,18.49,509999.0
Ford,EcoSport,2016,50478.0,Petrol,Manual,1,1499.0,15.85,670000.0
Tata,Tiago,2019,9200.0,Petrol,Automatic,1,1199.0,23.84,525000.0
Renault,Duster,2016,40000.0,Diesel,Manual,1,1461.0,19.87,515000.0
Maruti,Baleno,2020,5000.0,Petrol,Manual,1,1197.0,21.01,630000.0
Datsun,RediGO,2019,2300.0,Petrol,Manual,1,799.0,22.7,270000.0
Maruti,Alto,2016,40000.0,Petrol,Manual,1,796.0,22.74,300000.0
Mahindra,Xylo,2012,119000.0,Diesel,Manual,1,2489.0,14.0,250000.0
Maruti,Alto,2005,100000.0,Petrol,Manual,4,796.0,19.7,90000.0
Maruti,Ertiga,2017,100000.0,Diesel,Manual,1,1248.0,24.52,750000.0
Maruti,Wagon,2009,50000.0,Petrol,Manual,2,1061.0,18.9,135000.0
Maruti,Eeco,2013,80000.0,Petrol,Manual,2,1196.0,15.1,275000.0
Tata,Nexon,2018,15000.0,Petrol,Manual,1,1198.0,17.0,740000.0
Honda,Amaze,2019,1303.0,Petrol,Manual,1,1198.0,17.8,690000.0
Audi,Q5,2018,31800.0,Diesel,Automatic,1,1968.0,17.01,3975000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Jeep,Wrangler,2017,17000.0,Petrol,Automatic,1,3604.0,9.5,4100000.0
Toyota,Yaris,2018,4295.0,Petrol,Manual,1,1496.0,17.1,1000000.0
Toyota,Yaris,2018,5229.0,Petrol,Manual,1,1496.0,17.1,1000000.0
Hyundai,Grand,2019,4701.0,Petrol,Manual,1,1197.0,20.7,550000.0
Maruti,Baleno,2016,6757.0,Petrol,Manual,1,1197.0,21.01,600000.0
Skoda,Rapid,2016,28182.0,Petrol,Automatic,1,1598.0,14.3,675000.0
Nissan,Kicks,2019,11533.0,Petrol,Manual,1,1498.0,14.23,950000.0
Honda,City,2017,11688.0,Petrol,Manual,1,1497.0,17.8,850000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Toyota,Corolla,2012,57728.0,Petrol,Automatic,1,1794.0,14.53,550000.0
Maruti,Ciaz,2018,23712.0,Diesel,Manual,1,1248.0,28.09,925000.0
Ford,Ecosport,2015,70670.0,Petrol,Automatic,1,1499.0,16.5,625000.0
Maruti,Alto,2014,43381.0,Petrol,Manual,2,796.0,22.74,200000.0
Honda,City,2014,79011.0,Petrol,Automatic,1,1497.0,18.0,635000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Maruti,SX4,2014,50000.0,Diesel,Manual,2,1248.0,21.79,425000.0
Maruti,Wagon,2011,40000.0,Petrol,Manual,1,998.0,18.9,220000.0
Hyundai,Grand,2018,10000.0,Petrol,Manual,1,1197.0,18.9,590000.0
Mahindra,Thar,2017,35000.0,Diesel,Manual,1,2498.0,16.55,775000.0
Maruti,Ritz,2015,58500.0,Petrol,Manual,1,1197.0,18.5,350000.0
Maruti,Baleno,2018,20000.0,Petrol,Manual,1,1197.0,21.4,575000.0
Nissan,Micra,2011,43500.0,Petrol,Manual,2,1198.0,18.06,200000.0
Tata,Hexa,2018,30000.0,Diesel,Manual,1,2179.0,17.6,1575000.0
Ford,EcoSport,2015,63000.0,Diesel,Manual,1,1498.0,22.77,600000.0
Mahindra,Bolero,2016,35000.0,Diesel,Manual,1,2523.0,15.96,720000.0
Tata,Indigo,2012,110000.0,Diesel,Manual,2,1396.0,19.09,158000.0
Tata,Hexa,2018,25000.0,Diesel,Manual,1,2179.0,17.6,1575000.0
Hyundai,Xcent,2017,30000.0,Petrol,Automatic,1,1197.0,17.36,580000.0
Mahindra,Bolero,2012,50000.0,Diesel,Manual,1,2523.0,15.96,420000.0
Mahindra,Marazzo,2018,35000.0,Diesel,Manual,1,1497.0,17.3,1200000.0
Renault,KWID,2018,30000.0,Petrol,Manual,1,999.0,23.01,350000.0
Honda,City,2014,56000.0,Petrol,Manual,1,1497.0,17.4,650000.0
Maruti,Wagon,2017,12700.0,Petrol,Manual,1,998.0,20.51,400000.0
Tata,Nexon,2018,35000.0,Diesel,Manual,1,1497.0,21.5,700000.0
Hyundai,Xcent,2017,30000.0,Petrol,Manual,1,1197.0,19.1,520000.0
Mahindra,Scorpio,2012,120000.0,Diesel,Manual,1,2179.0,12.05,450000.0
Tata,Safari,2017,100000.0,Diesel,Manual,1,2179.0,14.1,850000.0
Renault,KWID,2017,34000.0,Petrol,Manual,1,799.0,25.17,350000.0
Mahindra,Xylo,2011,56000.0,Diesel,Manual,1,2489.0,13.0,450000.0
Hyundai,i10,2008,90000.0,Petrol,Manual,1,1086.0,19.81,165000.0
Hyundai,Santro,2010,65000.0,Petrol,Manual,2,1086.0,17.92,160000.0
Tata,New,2011,80000.0,Diesel,Manual,1,2179.0,13.93,300000.0
Mahindra,Scorpio,2012,90000.0,Diesel,Manual,3,2179.0,12.05,550000.0
Maruti,Alto,2015,40000.0,Petrol,Manual,1,998.0,23.95,285000.0
Hyundai,Creta,2016,58000.0,Diesel,Manual,1,1582.0,19.67,850000.0
Ford,Freestyle,2018,19100.0,Petrol,Manual,1,1194.0,19.0,700000.0
Maruti,Ertiga,2018,25000.0,Petrol,Manual,1,1462.0,19.34,900000.0
Maruti,Alto,2005,49455.0,Petrol,Manual,1,796.0,19.7,180000.0
Hyundai,EON,2016,100000.0,Petrol,Manual,1,814.0,21.1,220000.0
Tata,Indica,2013,120000.0,Diesel,Manual,1,1248.0,22.3,120000.0
Hyundai,i20,2010,90000.0,Petrol,Manual,4,1197.0,17.0,220000.0
Chevrolet,Sail,2013,46815.0,Diesel,Manual,2,1248.0,22.1,420000.0
Tata,Indica,2013,110000.0,Diesel,Manual,1,1405.0,19.4,160000.0
Hyundai,EON,2015,80000.0,Petrol,Manual,1,814.0,21.1,250000.0
Maruti,Ertiga,2013,100000.0,Diesel,Manual,3,1248.0,20.77,385000.0
Maruti,Wagon,2014,80000.0,Petrol,Manual,1,998.0,20.51,318000.0
Hyundai,Xcent,2018,40000.0,Petrol,Manual,1,1197.0,20.14,480000.0
Maruti,Celerio,2015,70000.0,Petrol,Manual,3,998.0,23.1,330000.0
Tata,Indica,2011,80000.0,Diesel,Manual,1,1405.0,17.0,152000.0
Maruti,Alto,2014,40000.0,Petrol,Manual,1,796.0,22.74,250000.0
Tata,Indica,2011,80000.0,Diesel,Manual,1,1405.0,17.0,248000.0
Nissan,Micra,2011,60000.0,Petrol,Manual,2,1198.0,18.06,300000.0
Hyundai,i20,2017,50000.0,Petrol,Manual,1,1197.0,18.6,550000.0
Hyundai,i20,2016,30000.0,Diesel,Manual,1,1396.0,22.54,650000.0
Hyundai,Grand,2017,25000.0,Petrol,Manual,1,1197.0,18.9,445000.0
Toyota,Innova,2010,334000.0,Diesel,Manual,1,2494.0,12.8,450000.0
Mahindra,NuvoSport,2016,100000.0,Diesel,Manual,1,1493.0,17.45,600000.0
